arm,embryo,dimension,stratum,metric,count,status
C4_m6,44b6,intensity,high,division_fp,7,measured
C4_m6,44b6,intensity,high,division_tp,2,measured
C4_m6,44b6,intensity,high,edge_fn,254,measured
C4_m6,44b6,intensity,high,edge_fp,385,measured
C4_m6,44b6,intensity,high,edge_tp,5865,measured
C4_m6,44b6,intensity,low,division_fn,3,measured
C4_m6,44b6,intensity,low,division_fp,1,measured
C4_m6,44b6,intensity,low,division_tp,3,measured
C4_m6,44b6,intensity,low,edge_fn,88,measured
C4_m6,44b6,intensity,low,edge_fp,138,measured
C4_m6,44b6,intensity,low,edge_tp,2565,measured
C4_m6,44b6,intensity,middle,division_fn,11,measured
C4_m6,44b6,intensity,middle,division_fp,14,measured
C4_m6,44b6,intensity,middle,division_tp,3,measured
C4_m6,44b6,intensity,middle,edge_fn,403,measured
C4_m6,44b6,intensity,middle,edge_fp,563,measured
C4_m6,44b6,intensity,middle,edge_tp,10436,measured
C4_m6,44b6,intensity,no_assigned_observation,edge_fn,215,measured
C4_m6,44b6,local_contrast,high,division_fn,5,measured
C4_m6,44b6,local_contrast,high,division_fp,8,measured
C4_m6,44b6,local_contrast,high,division_tp,3,measured
C4_m6,44b6,local_contrast,high,edge_fn,165,measured
C4_m6,44b6,local_contrast,high,edge_fp,258,measured
C4_m6,44b6,local_contrast,high,edge_tp,6690,measured
C4_m6,44b6,local_contrast,low,division_fn,2,measured
C4_m6,44b6,local_contrast,low,division_fp,1,measured
C4_m6,44b6,local_contrast,low,division_tp,3,measured
C4_m6,44b6,local_contrast,low,edge_fn,112,measured
C4_m6,44b6,local_contrast,low,edge_fp,179,measured
C4_m6,44b6,local_contrast,low,edge_tp,1947,measured
C4_m6,44b6,local_contrast,middle,division_fn,11,measured
C4_m6,44b6,local_contrast,middle,division_fp,13,measured
C4_m6,44b6,local_contrast,middle,division_tp,2,measured
C4_m6,44b6,local_contrast,middle,edge_fn,468,measured
C4_m6,44b6,local_contrast,middle,edge_fp,649,measured
C4_m6,44b6,local_contrast,middle,edge_tp,10229,measured
C4_m6,44b6,local_contrast,no_assigned_observation,edge_fn,215,measured
C4_m6,44b6,spatial_boundary,interior,division_fn,16,measured
C4_m6,44b6,spatial_boundary,interior,division_fp,18,measured
C4_m6,44b6,spatial_boundary,interior,division_tp,6,measured
C4_m6,44b6,spatial_boundary,interior,edge_fn,759,measured
C4_m6,44b6,spatial_boundary,interior,edge_fp,897,measured
C4_m6,44b6,spatial_boundary,interior,edge_tp,15687,measured
C4_m6,44b6,spatial_boundary,within_7um,division_fn,2,measured
C4_m6,44b6,spatial_boundary,within_7um,division_fp,4,measured
C4_m6,44b6,spatial_boundary,within_7um,division_tp,2,measured
C4_m6,44b6,spatial_boundary,within_7um,edge_fn,201,measured
C4_m6,44b6,spatial_boundary,within_7um,edge_fp,189,measured
C4_m6,44b6,spatial_boundary,within_7um,edge_tp,3179,measured
C4_m6,44b6,temporal_boundary,boundary,edge_fn,72,measured
C4_m6,44b6,temporal_boundary,boundary,edge_fp,45,measured
C4_m6,44b6,temporal_boundary,boundary,edge_tp,727,measured
C4_m6,44b6,temporal_boundary,interior,division_fn,18,measured
C4_m6,44b6,temporal_boundary,interior,division_fp,22,measured
C4_m6,44b6,temporal_boundary,interior,division_tp,8,measured
C4_m6,44b6,temporal_boundary,interior,edge_fn,888,measured
C4_m6,44b6,temporal_boundary,interior,edge_fp,1041,measured
C4_m6,44b6,temporal_boundary,interior,edge_tp,18139,measured
C4_m6,6bba,close_cells,isolated,division_fn,92,measured
C4_m6,6bba,close_cells,isolated,division_fp,64,measured
C4_m6,6bba,close_cells,isolated,division_tp,20,measured
C4_m6,6bba,close_cells,isolated,edge_fn,4083,measured
C4_m6,6bba,close_cells,isolated,edge_fp,2894,measured
C4_m6,6bba,close_cells,isolated,edge_tp,97864,measured
C4_m6,6bba,close_cells,within_7um_competitor,division_fn,11,measured
C4_m6,6bba,close_cells,within_7um_competitor,division_fp,6,measured
C4_m6,6bba,close_cells,within_7um_competitor,division_tp,2,measured
C4_m6,6bba,close_cells,within_7um_competitor,edge_fn,707,measured
C4_m6,6bba,close_cells,within_7um_competitor,edge_fp,988,measured
C4_m6,6bba,close_cells,within_7um_competitor,edge_tp,6403,measured
C4_m6,6bba,density10,high,division_fn,9,measured
C4_m6,6bba,density10,high,division_fp,7,measured
C4_m6,6bba,density10,high,division_tp,1,measured
C4_m6,6bba,density10,high,edge_fn,713,measured
C4_m6,6bba,density10,high,edge_fp,1017,measured
C4_m6,6bba,density10,high,edge_tp,7937,measured
C4_m6,6bba,density10,low,division_fn,80,measured
C4_m6,6bba,density10,low,division_fp,52,measured
C4_m6,6bba,density10,low,division_tp,21,measured
C4_m6,6bba,density10,low,edge_fn,1405,measured
C4_m6,6bba,density10,low,edge_fp,2008,measured
C4_m6,6bba,density10,low,edge_tp,86706,measured
C4_m6,6bba,density10,middle,division_fn,12,measured
C4_m6,6bba,density10,middle,division_fp,11,measured
C4_m6,6bba,density10,middle,edge_fn,594,measured
C4_m6,6bba,density10,middle,edge_fp,857,measured
C4_m6,6bba,density10,middle,edge_tp,9624,measured
C4_m6,6bba,density10,no_assigned_observation,division_fn,2,measured
C4_m6,6bba,density10,no_assigned_observation,edge_fn,2078,measured
C4_m6,6bba,depth,high,division_fn,26,measured
C4_m6,6bba,depth,high,division_fp,26,measured
C4_m6,6bba,depth,high,division_tp,9,measured
C4_m6,6bba,depth,high,edge_fn,1425,measured
C4_m6,6bba,depth,high,edge_fp,1130,measured
C4_m6,6bba,depth,high,edge_tp,30079,measured
C4_m6,6bba,depth,low,division_fn,39,measured
C4_m6,6bba,depth,low,division_fp,17,measured
C4_m6,6bba,depth,low,division_tp,7,measured
C4_m6,6bba,depth,low,edge_fn,1825,measured
C4_m6,6bba,depth,low,edge_fp,1450,measured
C4_m6,6bba,depth,low,edge_tp,35478,measured
C4_m6,6bba,depth,middle,division_fn,38,measured
C4_m6,6bba,depth,middle,division_fp,27,measured
C4_m6,6bba,depth,middle,division_tp,6,measured
C4_m6,6bba,depth,middle,edge_fn,1540,measured
C4_m6,6bba,depth,middle,edge_fp,1302,measured
C4_m6,6bba,depth,middle,edge_tp,38710,measured
C4_m6,6bba,event_support,division_cross,division_fp,5,measured
C4_m6,6bba,event_support,division_extra,division_fp,65,measured
C4_m6,6bba,event_support,division_no_fork,division_fn,81,measured
C4_m6,6bba,event_support,division_observation,division_fn,22,measured
C4_m6,6bba,intensity,high,division_fn,33,measured
C4_m6,6bba,intensity,high,division_fp,27,measured
C4_m6,6bba,intensity,high,division_tp,9,measured
C4_m6,6bba,intensity,high,edge_fn,681,measured
C4_m6,6bba,intensity,high,edge_fp,969,measured
C4_m6,6bba,intensity,high,edge_tp,27153,measured
C4_m6,6bba,intensity,low,division_fn,18,measured
C4_m6,6bba,intensity,low,division_fp,10,measured
C4_m6,6bba,intensity,low,division_tp,6,measured
C4_m6,6bba,intensity,low,edge_fn,737,measured
C4_m6,6bba,intensity,low,edge_fp,1057,measured
C4_m6,6bba,intensity,low,edge_tp,33283,measured
C4_m6,6bba,intensity,middle,division_fn,50,measured
C4_m6,6bba,intensity,middle,division_fp,33,measured
C4_m6,6bba,intensity,middle,division_tp,7,measured
C4_m6,6bba,intensity,middle,edge_fn,1294,measured
C4_m6,6bba,intensity,middle,edge_fp,1856,measured
C4_m6,6bba,intensity,middle,edge_tp,43831,measured
C4_m6,6bba,intensity,no_assigned_observation,division_fn,2,measured
C4_m6,6bba,intensity,no_assigned_observation,edge_fn,2078,measured
C4_m6,6bba,local_contrast,high,division_fn,44,measured
C4_m6,6bba,local_contrast,high,division_fp,29,measured
C4_m6,6bba,local_contrast,high,division_tp,12,measured
C4_m6,6bba,local_contrast,high,edge_fn,440,measured
C4_m6,6bba,local_contrast,high,edge_fp,625,measured
C4_m6,6bba,local_contrast,high,edge_tp,34179,measured
C4_m6,6bba,local_contrast,low,division_fn,18,measured
C4_m6,6bba,local_contrast,low,division_fp,8,measured
C4_m6,6bba,local_contrast,low,division_tp,3,measured
C4_m6,6bba,local_contrast,low,edge_fn,1285,measured
C4_m6,6bba,local_contrast,low,edge_fp,1868,measured
C4_m6,6bba,local_contrast,low,edge_tp,27004,measured
C4_m6,6bba,local_contrast,middle,division_fn,39,measured
C4_m6,6bba,local_contrast,middle,division_fp,33,measured
C4_m6,6bba,local_contrast,middle,division_tp,7,measured
C4_m6,6bba,local_contrast,middle,edge_fn,987,measured
C4_m6,6bba,local_contrast,middle,edge_fp,1389,measured
C4_m6,6bba,local_contrast,middle,edge_tp,43084,measured
C4_m6,6bba,local_contrast,no_assigned_observation,division_fn,2,measured
C4_m6,6bba,local_contrast,no_assigned_observation,edge_fn,2078,measured
C4_m6,6bba,spatial_boundary,interior,division_fn,82,measured
C4_m6,6bba,spatial_boundary,interior,division_fp,55,measured
C4_m6,6bba,spatial_boundary,interior,division_tp,21,measured
C4_m6,6bba,spatial_boundary,interior,edge_fn,2992,measured
C4_m6,6bba,spatial_boundary,interior,edge_fp,2507,measured
C4_m6,6bba,spatial_boundary,interior,edge_tp,69996,measured
C4_m6,6bba,spatial_boundary,within_7um,division_fn,21,measured
C4_m6,6bba,spatial_boundary,within_7um,division_fp,15,measured
C4_m6,6bba,spatial_boundary,within_7um,division_tp,1,measured
C4_m6,6bba,spatial_boundary,within_7um,edge_fn,1798,measured
C4_m6,6bba,spatial_boundary,within_7um,edge_fp,1375,measured
C4_m6,6bba,spatial_boundary,within_7um,edge_tp,34271,measured
C4_m6,6bba,temporal_boundary,boundary,division_fn,4,measured
C4_m6,6bba,temporal_boundary,boundary,edge_fn,267,measured
C4_m6,6bba,temporal_boundary,boundary,edge_fp,116,measured
C4_m6,6bba,temporal_boundary,boundary,edge_tp,4370,measured
C4_m6,6bba,temporal_boundary,interior,division_fn,99,measured
C4_m6,6bba,temporal_boundary,interior,division_fp,70,measured
C4_m6,6bba,temporal_boundary,interior,division_tp,22,measured
C4_m6,6bba,temporal_boundary,interior,edge_fn,4523,measured
C4_m6,6bba,temporal_boundary,interior,edge_fp,3766,measured
C4_m6,6bba,temporal_boundary,interior,edge_tp,99897,measured
D00,44b6,close_cells,isolated,division_fn,15,measured
D00,44b6,close_cells,isolated,division_fp,18,measured
D00,44b6,close_cells,isolated,division_tp,5,measured
D00,44b6,close_cells,isolated,edge_fn,640,measured
D00,44b6,close_cells,isolated,edge_fp,656,measured
D00,44b6,close_cells,isolated,edge_tp,14376,measured
D00,44b6,close_cells,within_7um_competitor,division_fn,4,measured
D00,44b6,close_cells,within_7um_competitor,division_fp,4,measured
D00,44b6,close_cells,within_7um_competitor,division_tp,2,measured
D00,44b6,close_cells,within_7um_competitor,edge_fn,317,measured
D00,44b6,close_cells,within_7um_competitor,edge_fp,431,measured
D00,44b6,close_cells,within_7um_competitor,edge_tp,4493,measured
D00,44b6,density10,high,division_fn,4,measured
D00,44b6,density10,high,division_fp,4,measured
D00,44b6,density10,high,division_tp,4,measured
D00,44b6,density10,high,edge_fn,321,measured
D00,44b6,density10,high,edge_fp,450,measured
D00,44b6,density10,high,edge_tp,5657,measured
D00,44b6,density10,low,division_fn,3,measured
D00,44b6,density10,low,division_fp,5,measured
D00,44b6,density10,low,division_tp,3,measured
D00,44b6,density10,low,edge_fn,54,measured
D00,44b6,density10,low,edge_fp,85,measured
D00,44b6,density10,low,edge_tp,3115,measured
D00,44b6,density10,middle,division_fn,12,measured
D00,44b6,density10,middle,division_fp,13,measured
D00,44b6,density10,middle,edge_fn,367,measured
D00,44b6,density10,middle,edge_fp,552,measured
D00,44b6,density10,middle,edge_tp,10097,measured
D00,44b6,density10,no_assigned_observation,edge_fn,215,measured
D00,44b6,depth,high,division_fn,6,measured
D00,44b6,depth,high,division_fp,5,measured
D00,44b6,depth,high,division_tp,1,measured
D00,44b6,depth,high,edge_fn,270,measured
D00,44b6,depth,high,edge_fp,313,measured
D00,44b6,depth,high,edge_tp,4482,measured
D00,44b6,depth,low,division_fn,4,measured
D00,44b6,depth,low,division_fp,3,measured
D00,44b6,depth,low,division_tp,1,measured
D00,44b6,depth,low,edge_fn,243,measured
D00,44b6,depth,low,edge_fp,236,measured
D00,44b6,depth,low,edge_tp,4485,measured
D00,44b6,depth,middle,division_fn,9,measured
D00,44b6,depth,middle,division_fp,14,measured
D00,44b6,depth,middle,division_tp,5,measured
D00,44b6,depth,middle,edge_fn,444,measured
D00,44b6,depth,middle,edge_fp,538,measured
D00,44b6,depth,middle,edge_tp,9902,measured
D00,44b6,event_support,division_extra,division_fp,22,measured
D00,44b6,event_support,division_no_fork,division_fn,17,measured
D00,44b6,event_support,division_observation,division_fn,2,measured
D00,44b6,intensity,high,division_fn,4,measured
D00,44b6,intensity,high,division_fp,7,measured
D00,44b6,intensity,high,division_tp,2,measured
D00,44b6,intensity,high,edge_fn,253,measured
D00,44b6,intensity,high,edge_fp,385,measured
D00,44b6,intensity,high,edge_tp,5866,measured
D00,44b6,intensity,low,division_fn,3,measured
D00,44b6,intensity,low,division_fp,1,measured
D00,44b6,intensity,low,division_tp,3,measured
D00,44b6,intensity,low,edge_fn,87,measured
D00,44b6,intensity,low,edge_fp,139,measured
D00,44b6,intensity,low,edge_tp,2566,measured
D00,44b6,intensity,middle,division_fn,12,measured
D00,44b6,intensity,middle,division_fp,14,measured
D00,44b6,intensity,middle,division_tp,2,measured
D00,44b6,intensity,middle,edge_fn,402,measured
D00,44b6,intensity,middle,edge_fp,563,measured
D00,44b6,intensity,middle,edge_tp,10437,measured
D00,44b6,intensity,no_assigned_observation,edge_fn,215,measured
D00,44b6,local_contrast,high,division_fn,5,measured
D00,44b6,local_contrast,high,division_fp,8,measured
D00,44b6,local_contrast,high,division_tp,3,measured
D00,44b6,local_contrast,high,edge_fn,164,measured
D00,44b6,local_contrast,high,edge_fp,258,measured
D00,44b6,local_contrast,high,edge_tp,6691,measured
D00,44b6,local_contrast,low,division_fn,3,measured
D00,44b6,local_contrast,low,division_fp,1,measured
D00,44b6,local_contrast,low,division_tp,2,measured
D00,44b6,local_contrast,low,edge_fn,112,measured
D00,44b6,local_contrast,low,edge_fp,179,measured
D00,44b6,local_contrast,low,edge_tp,1947,measured
D00,44b6,local_contrast,middle,division_fn,11,measured
D00,44b6,local_contrast,middle,division_fp,13,measured
D00,44b6,local_contrast,middle,division_tp,2,measured
D00,44b6,local_contrast,middle,edge_fn,466,measured
D00,44b6,local_contrast,middle,edge_fp,650,measured
D00,44b6,local_contrast,middle,edge_tp,10231,measured
D00,44b6,local_contrast,no_assigned_observation,edge_fn,215,measured
D00,44b6,spatial_boundary,interior,division_fn,17,measured
D00,44b6,spatial_boundary,interior,division_fp,18,measured
D00,44b6,spatial_boundary,interior,division_tp,5,measured
D00,44b6,spatial_boundary,interior,edge_fn,756,measured
D00,44b6,spatial_boundary,interior,edge_fp,898,measured
D00,44b6,spatial_boundary,interior,edge_tp,15690,measured
D00,44b6,spatial_boundary,within_7um,division_fn,2,measured
D00,44b6,spatial_boundary,within_7um,division_fp,4,measured
D00,44b6,spatial_boundary,within_7um,division_tp,2,measured
D00,44b6,spatial_boundary,within_7um,edge_fn,201,measured
D00,44b6,spatial_boundary,within_7um,edge_fp,189,measured
D00,44b6,spatial_boundary,within_7um,edge_tp,3179,measured
D00,44b6,temporal_boundary,boundary,edge_fn,71,measured
D00,44b6,temporal_boundary,boundary,edge_fp,44,measured
D00,44b6,temporal_boundary,boundary,edge_tp,728,measured
D00,44b6,temporal_boundary,interior,division_fn,19,measured
D00,44b6,temporal_boundary,interior,division_fp,22,measured
D00,44b6,temporal_boundary,interior,division_tp,7,measured
D00,44b6,temporal_boundary,interior,edge_fn,886,measured
D00,44b6,temporal_boundary,interior,edge_fp,1043,measured
D00,44b6,temporal_boundary,interior,edge_tp,18141,measured
D00,6bba,close_cells,isolated,division_fn,92,measured
D00,6bba,close_cells,isolated,division_fp,64,measured
D00,6bba,close_cells,isolated,division_tp,20,measured
D00,6bba,close_cells,isolated,edge_fn,4055,measured
D00,6bba,close_cells,isolated,edge_fp,2912,measured
D00,6bba,close_cells,isolated,edge_tp,97892,measured
D00,6bba,close_cells,within_7um_competitor,division_fn,11,measured
D00,6bba,close_cells,within_7um_competitor,division_fp,6,measured
D00,6bba,close_cells,within_7um_competitor,division_tp,2,measured
D00,6bba,close_cells,within_7um_competitor,edge_fn,699,measured
D00,6bba,close_cells,within_7um_competitor,edge_fp,997,measured
D00,6bba,close_cells,within_7um_competitor,edge_tp,6411,measured
D00,6bba,density10,high,division_fn,9,measured
D00,6bba,density10,high,division_fp,7,measured
D00,6bba,density10,high,division_tp,1,measured
D00,6bba,density10,high,edge_fn,705,measured
D00,6bba,density10,high,edge_fp,1023,measured
D00,6bba,density10,high,edge_tp,7945,measured
D00,6bba,density10,low,division_fn,80,measured
D00,6bba,density10,low,division_fp,52,measured
D00,6bba,density10,low,division_tp,21,measured
