edge_tp,edge_fp,edge_fn,division_tp,division_fp,division_fn,num_pred_nodes,node_recall,total_node_ratio,edge_jaccard,adj_edge_jaccard,dataset,estimated_total,gt_node_recall,matched_nodes,graph_hash,metric_revision,variant,embryo,gt_sha256,seconds
117,4,2,0,0,0,29891,1.0,-0.5427832843857073,0.9512195121951219,1.0028501172952258,44b6_144b256d,65376,1.0,121,840b29d17b7329fecdb93db3dd8c33af33d9547f5125986589869a751386afff,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,61a562b357e2ded5cef55ce588e9faecec694cf4acaf294180fab0aa5fc41b60,1.2051257949988212
144,8,9,0,2,0,19610,0.9612903225806452,0.10935113424223568,0.8944099378881988,0.8846294637696386,44b6_1574802b,17677,0.9612903225806452,149,c1f229189448634816e73f787cad09024448da92021431a949db73840570dcb8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,cee8da6b13acaeda538f872c5ded6c2d5892c4980c079d67d9bb1d8483fe3312,0.9534189530004369
90,12,9,0,0,0,73496,1.0,-0.06545953918925793,0.8108108108108109,0.8161183410153453,44b6_18ced818,78644,1.0,100,f398946f2ed0749a1ac80b5a41137f8e85c72c77c1bb23155aedf1dc5b99719a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,126bcd299f3065b8232c68975597b2b9a548376255a49d7c33271f251c489810,2.6774116619999404
188,35,83,0,2,0,36229,0.9782608695652174,0.011277041172365667,0.6143790849673203,0.6136862471436586,44b6_1d530831,35825,0.9782608695652174,270,b3538a20a29a45d83f223a3f9b8f3318dfad9df0b7b2974d37c1cbe04fcfece0,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,c1e9f66d608c0f5742fb11bf2ade8cdd4a65cfaea97971e59bfefcd40a9b134c,1.4199316249996627
213,12,8,0,1,0,27034,0.991304347826087,0.02584146017531211,0.9141630901287554,0.9118007592200251,44b6_24264f12,26353,0.991304347826087,228,6ef8b73f078b6ad65ad82d4a45550653bb7a43d3502b6929bd84207599f1ee25,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,cfc2c4a6c7b6dbcee1ba7a0bedef2eceb1d1c4f4a67d8d627200ded6104355b8,0.9958386660000542
254,23,23,1,0,0,22305,0.9964285714285714,0.16596968112911656,0.8466666666666667,0.8326145669977348,44b6_267148e4,19130,0.9964285714285714,279,0b734e30f3595f75731fe60d20a318b394f41efc0c3f6c1faa2ea134f866dc18,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,39f7a8c69214feaab8aaa8e3b1aef20f253a1d779901a2347d70dcbb0e6bd667,1.1758951000010711
159,30,51,0,0,1,39990,1.0,-0.2905423386023737,0.6625,0.6817484299324071,44b6_2a2eff9f,56367,1.0,214,ccc135e26eaee27b8e5f0d2b586c67e38c8db8ebc06f62cfa508095f767b3e87,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,9643390912842976c6a5c01fb3057784994c21b88ceaee9ca1267336fdea71ae,1.7981035989996599
64,36,21,0,0,0,19728,1.0,-0.19041365725541695,0.5289256198347108,0.5389970860035923,44b6_2f31fc2f,24368,1.0,89,e55b048a6fe8d7d56f14f46542257a40899775ff409e4fdd65196b857b0dd9fc,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,bd30bdca3cae1d7f9c6cb83578fd78fcd2a146a7f0bd234a691a74111f2fa32f,0.728167063998626
47,2,2,0,0,0,23912,1.0,0.024946420917273896,0.9215686274509803,0.9192696435625257,44b6_33b596bf,23330,1.0,50,fef2c1f1e15ccf2066e0456136bcfc1b98a7bfcb963a6e41938505500a492767,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,4113d4d244eb3f04877ebc213cecc7df94de2df9b9bc1f5cb604906a06e3dd79,0.9429407160005212
208,0,1,0,0,1,8389,1.0,0.12816030123722433,0.9952153110047847,0.9824606015993576,44b6_341df25f,7436,1.0,216,d3ba5c7983888ab7f50e064195f717a632549eb1024c9165af0dd753b6904521,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,0cf5f0566cf146b1ec41a6c9d6e303235924f4e1035c33af0fa275b061805abc,0.5250075900003139
854,45,65,0,0,0,36679,0.9882352941176471,-0.09537315641493613,0.8858921161825726,0.8943411489189164,44b6_3a861e03,40546,0.9882352941176471,924,08aabfc12e3ee9d57ef7509cb24d9c83a3dd47773d0eebad969a94be416ccfd0,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,e7de3156439f9db2527853dc67ee66e2f4b8a829b0dbda0f63c8930dbfd44d7f,1.4552322270010336
371,36,25,0,0,0,16203,0.9925,-0.4926574192942355,0.8587962962962963,0.9011055329995744,44b6_3bb3690f,31937,0.9925,397,6397573cb73156c92b8afc25ddd99cfb7ee2da8f33abedc53718287d1f7c01ee,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,fc1421e949308326471b34084eea8698cb5f4bcc5a8f74c01a491cd39662effe,0.7696203840005182
188,10,10,0,0,0,29929,1.0,-0.08420794957314648,0.9038461538461539,0.9114572569806498,44b6_40c45f5a,32681,1.0,200,b2e8970c3734bd2200e680c0b80dd0f59bd2b8b7e847b7bf0f8daaee11f5deba,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,9ba1bbf38c215ad27490e4b3eae4e599ed733708ad08a00c62a1dec4ac0e63a3,1.2677429750001465
314,12,8,0,0,0,34241,1.0,-0.4023423863715702,0.9401197604790419,0.9779447632696626,44b6_415c0a3a,57292,1.0,331,57f948d9b213a78ce63dabf7ca3129ba0560a34926fd0c06243e13ed08e9edb1,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,4ddf9ce29d848644c83f667276933911d60d2a399ab1d06a4b7ec5c7432bdc6c,1.3207197749998159
67,2,1,0,0,0,31473,1.0,-0.1870592793490895,0.9571428571428572,0.9750471024519842,44b6_53f95252,38715,1.0,70,59d8b6cb75bbceb52402f196e395d8f3543d584e87ef424b475c72001314147d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,a75e9ef963879f66e5c9316b7e02f78a75535cdebe589f8469f411acb0f63fc2,1.2076262539994786
180,37,44,0,1,0,31654,0.9780701754385965,-0.4507088691064952,0.6896551724137931,0.7207385426969998,44b6_551a5dba,57627,0.9780701754385965,223,d102d8716f943a911bfe25d7130e38f966c9c2afbcde8cb3fd6f65cda1d51639,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,86aa0ab3f94bc2e338d8d126b8e006d8b7522a0ae973a7552f7fdec778815e9a,1.3167685030002758
169,1,1,0,0,0,11447,1.0,-0.419817536746072,0.9883040935672515,1.0297948325789978,44b6_5740d24b,19730,1.0,173,442be2407785b884bf8d0c6254fcb05a7fd17cc8cd5db80a60f9e22f9c9d444d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,e99fe6481a0cb5005289bf88d03f63eb5fcd88b356b8d5c9b25e3c4a781db094,0.5029068339990772
357,12,14,1,0,0,18801,1.0,0.036610244252081384,0.9321148825065274,0.928702387154571,44b6_587a1e22,18137,1.0,381,8b7d3569e30fa3b61db1eb60f099576e71e793220df6033fc6e0fc776f77bfeb,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,b1c5074945420066b5e9c2406887594d6cff2d631dc2adadb6156575b4d66e44,1.0259920040007273
257,18,16,0,0,1,21935,0.9856115107913669,-0.2569192723330736,0.8831615120274914,0.9058516333297594,44b6_5f15d135,29519,0.9856115107913669,274,9a2acfba86f9c7bc88bc78a2f5c76416d02c9f8b22b0c920732dd2a692fec641,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,754d7b8a78b453bc903ba884fcc0f16647411b29c64ce6d8845dd968e7dff384,1.1032757880002464
487,38,144,0,1,0,33926,0.9984447900466563,-0.14546233092365432,0.7279521674140508,0.7385411293213481,44b6_668e0cc7,39701,0.9984447900466563,642,86305e52192a35e9899235f75acfe0b4f72210a7cec51e9cb199fbaa8a2a5a63,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,307ec01d3fd223391034da895638d51052f565962ab2b0b5ecc046ebb7ac8ad9,1.2805050970000593
197,2,1,0,0,0,23697,1.0,-0.5504268639726807,0.985,1.039217046101309,44b6_66f9292d,52710,1.0,200,9a4bb47dee5ba54c0acabe0ec77c4e71f88447096e307fc6199b3547d6f86621,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,8fdcb7d70a85c4fd3bc437cacbe50824b529f4f9a33111e14f239888b9bc94f5,0.9937520410003344
97,18,20,1,0,0,29809,0.9491525423728814,-0.5735357234827893,0.7185185185185186,0.7597281223539486,44b6_706092f0,69898,0.9491525423728814,112,c463d58884014c43b0c0f35395f284a2b71e24a27976180d8d0d45159d52041d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,94540b8fae9e3a1f867fb14ce253cbba9f2c49768cea295329949de1ab07bc3e,1.4990417589997378
102,27,17,0,1,0,31997,0.9752066115702479,-0.5272869637158728,0.6986301369863014,0.7354679933554924,44b6_71a4179f,67688,0.9752066115702479,118,588803c0a56c042fe117dc8a7d891ebd7ddbdc379fd10ab57b6da3c6c9465439,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,872ec5cdfbe918d43cb776e25bba0970654b292a8b6ffd3f2f0d4cbfd22b7ffb,1.1829093930009549
133,6,6,0,0,1,8706,1.0,-0.42306163021868787,0.9172413793103448,0.956046342633852,44b6_74d0c52e,15090,1.0,140,cde5943708f5ab490bd1258e7c1dc1f19f1a5fa3c0cea96a4ca8bf9d28cefdf2,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,7a6e33c79f009ffdd61750205572dd22365d343bcfe086f25c1d59bcdf2bd94d,0.6656318710010964
226,63,281,0,6,1,44857,1.0,-0.3290705674713572,0.39649122807017545,0.4095385874120222,44b6_7a302da0,66858,1.0,516,186a4096fac6c346cdd073ef451f8e9bf82d317cff3acec1796f5d8c441192af,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,0fdca1fc848cd4dedafda2789f83562b3b1f136e3635a3b1e8726a62e302cb1c,1.8816776070016203
181,72,379,0,11,0,45003,0.9929824561403509,-0.197235105244381,0.28639240506329117,0.2920410686786762,44b6_7e557709,56060,0.9929824561403509,566,58bc995e85d47adf5ca1a0802429cac04b043246705b503921e43eb0d3ca2fb6,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,3fb8cddc22fb7d2fa30f5ec8ff509c0b5a69533645ee39d4f55f33a4b0494c2e,1.3961222060006548
179,0,0,0,0,0,15095,1.0,-0.04110024139245331,1.0,1.0041100241392453,44b6_808952d6,15742,1.0,181,9c54cdd92cca62b6770011b33cb1f32f9828d24c058ec4c198b0eb560a6b9c66,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,5e0bc5b3a692cccd7f39cbb1ab5a67e985019bd6979e140985a897df83ee9918,0.7744289040001604
197,0,0,0,0,0,11284,1.0,0.12256267409470752,1.0,0.9877437325905293,44b6_81c256f0,10052,1.0,199,532eb71b470fcb5d0dc1a49ace9331e089fd986bde37c2320f8b1e03dafc2bbd,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,4b8c574da6f93aebdcf4ce3980702cb85157958d8a78b81d77f83d2db4f62b56,0.542421131998708
109,40,40,0,1,0,29253,0.934640522875817,0.040957938936730484,0.5767195767195767,0.574357452198887,44b6_87bba6c4,28102,0.934640522875817,143,61b2ce2dc13ad4bb9e2d32c09de6744862934a61f9945a48062b3d59672d7b3d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,640b906f30bf4400dea8c78c105d3b99513838717ee77d21739361cd76324b6d,1.186286571999517
388,6,8,0,0,0,18916,0.995,-0.41203531020763395,0.9651741293532339,1.0049427115324783,44b6_8cc6506c,32172,0.995,398,852433cd5f691344accdee7f49805bbd43772b9ffe508209ccefef99d4a64a28,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,477301caf583ffa262d5d6d43a523a98525cb50939a0295c20317fa5088b9698,0.78298993899989
533,49,71,0,3,0,27899,0.9821428571428571,0.011896557977585143,0.8162327718223583,0.8152617357730393,44b6_8f5ab931,27571,0.9821428571428571,605,8f2dedcbd637609fc08d913d5058c93905f89ffbcd43d3be7483adca8b6d85be,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,dbad4e855df771a28f5d2a26ba5a70f64706e0b4234a83683cb7a73f79ff980d,1.192871393999667
184,29,186,0,1,0,41115,1.0,-0.4505766172677829,0.46115288220551376,0.4819313527762587,44b6_8f9ecab4,74833,1.0,374,8b40e9418d86a34d6c5a5c5cc9dfa0c2503469452ece6efb37dbbcbfcefb0f4b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,ded4238d57456c22f5538fff60734587fa85f9b38312cf2bea960337d023545c,1.3757710110003245
94,17,9,0,0,0,23407,1.0,-0.08322888923703588,0.7833333333333333,0.7898529296569012,44b6_90724892,25532,1.0,105,9610d8a488a0a5990a0e0295fd08746044363435bb49e16beb37e53cd955fca2,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,de9a8ae784065a5bd2c5345ba7ce77bb035776def0c5a72b5d88c855b568bf50,0.9577815220000048
268,45,110,0,0,0,39204,0.9768041237113402,0.054466230936819175,0.6335697399527187,0.6301189243756342,44b6_949adeb1,37179,0.9768041237113402,379,f2838b721a8e5dfb249df3aec95328f15ee6949be096e1dbfebf7f4c5296b4e3,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,2aad4f04ccf44e676e7401b32d8688d9e8bee7d3be7bfe0f549046e416aa83cb,1.4459796670016658
198,0,0,0,0,0,4791,1.0,-0.07169153264871149,1.0,1.0071691532648712,44b6_95029e92,5161,1.0,200,3c151371c0b955bc69821ad2a77fb499298e701e7422f5d365e2840b6ff3327d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,79ce0f26aebe2d03ff5010fe046576324fa76e20af0636c2d70e1dd4022303a1,0.2975271149989567
214,6,7,0,1,0,33822,0.9955555555555555,-0.05456476770839157,0.9427312775330396,0.9478752688500423,44b6_97725144,35774,0.9955555555555555,224,b7f59401825c4a57998ff838252e8a4150e3a6e00fa2180563c12194eef94a1a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,76c0c708d7dcf645e8bdfe745dcb4b9823f1527b84f4f5b8647d503e946f67b4,1.3379796279987204
370,3,7,1,0,0,9281,0.9868421052631579,0.22553809586689555,0.9736842105263158,0.9517239222445392,44b6_996155de,7573,0.9868421052631579,375,e920c3c4c3a755bedee0f385abc80cacd68567f74bb8173a07330006748208f5,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,9f8108d8a81f36e7201f37adedda9d5be4e9e8743a306993574d0a82c61b0713,0.6652089640010672
205,18,15,0,1,1,26099,0.9864864864864865,-0.5490609395787619,0.8613445378151261,0.908637601938507,44b6_9be80b04,57877,0.9864864864864865,219,0ad5b8ed05526bec0f786e32ef11b33281a34b7d6d8af69263a5986778162f87,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,6b7ebe0d92ee443a03c2ecb5a660f355395c6d93889530730df2099226718d4f,1.3326625029985735
157,41,102,0,2,0,39731,1.0,-0.38217640106985135,0.5233333333333333,0.5433338983226556,44b6_9bfa6a0a,64308,1.0,264,019c42936f7a2d4390574ff078595a9cfc823a825742f5bef3a216fa1c768d55,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,00f64faf4972f923d6a60b5286e2791a75385d15832cfc577448bec0d47ac8e4,1.4315496859999257
283,1,3,1,0,1,22022,1.0,-0.04418402777777778,0.9860627177700348,0.9904195400212932,44b6_a21120c2,23040,1.0,296,9b786b683ab040c4de76c33861c4f90196e70b9cf9880e036fad9eb08b1a7693,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,a4f453dbbaae03704fbe1c4d46b33b4c1a29aff32d0d91c9012121f1d5269e90,1.2831361129992729
180,37,230,0,2,0,46816,0.9975961538461539,-0.22762443700196328,0.40268456375838924,0.4118506484698777,44b6_a2bb48bb,60613,0.9975961538461539,415,2b365e61863b61006d7bc6f891df84ec840f9773af13cb53865534ae91e23054,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,b1945b351bcce082cbcf46c1cfcd5f1182002eec09b4c2fa826c221e4224f055,1.61136853500102
203,0,3,0,0,1,15427,0.9904306220095693,-0.3019141137608037,0.9854368932038835,1.0151886238317684,44b6_aaf8b0ea,22099,0.9904306220095693,207,98a89529a346e09372309816e9a8c18b368572e146d4a5ffca49f1d36d5c90ce,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,fadb16b6d346d8ee69078b5e67f6282b4d4446b6b756f65a7b0f8d3ecd4904eb,0.8287238010016154
93,1,1,0,1,0,26447,1.0,-0.041914215331111435,0.9789473684210527,0.9830505495008351,44b6_abf82518,27604,1.0,96,2674d2a5c9dd51459f2690ff7cb81dccbac29e281158704a6d510f3db4b8a4a4,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,4e8a6ca33d5d25c0bb9ff57a02a53ecf8cb00da080899cf82df3c537cda8f1dc,1.0387922700010677
154,15,14,0,0,0,37972,0.9647058823529412,-0.3642619163220546,0.8415300546448088,0.872183789679561,44b6_b2c44266,59729,0.9647058823529412,164,bfe0750ea6ec82ab1db4b584770f669e818f58178379c36458a2fd711386d7fc,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,78a75717da2cd928f079b75332a969e2faf5207838e4028929143e5d70a12c68,1.5105983070006914
96,6,6,0,0,0,19539,1.0,-0.050813699295603594,0.8888888888888888,0.8934056621596093,44b6_c15fded2,20585,1.0,104,10238338bf38957617f685608575648d93275f0339c80c6fd8673a7df7401d40,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,a777e16fadac5dec7e5c74b56a124b4161072fcc2ae5f22c874f3d7db52a50c4,0.88245160400038
123,43,202,1,3,1,38081,0.987987987987988,-0.19110837333786482,0.3342391304347826,0.340626720087108,44b6_c50204e0,47078,0.987987987987988,329,3ec20f84aae84a5731f686e8bf10869550239acb7e9fc2527d3a2eb01ab7f887,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,5fa068d99f653a64c566b7e45007763cebe9c6f948fdd2b8344c182f1435713a,1.9261166700016474
204,29,19,0,1,0,29877,0.9911894273127754,-0.4399287655825288,0.8095238095238095,0.8451370905471571,44b6_c771cb04,53345,0.9911894273127754,225,bd1a70ab644585e1a16919b1ac0d27b5c6366eadc772024dd2af4de8578b1100,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,680396e49cce8e0ac2350a76b3d9ff816086c0f8e20156f83968b54427032688,1.237564935001501
150,13,14,0,0,1,28827,0.9821428571428571,-0.1302498189717596,0.847457627118644,0.8584957473704881,44b6_c8e2a523,33144,0.9821428571428571,165,4371010ef41eb3ed41cbb742a3588a821edb74aee6b63feea2bfb6020dde4d02,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,7e2b7a116d4e65dcb3320d43d82808662ab45400fe730679494c78a781756d01,1.3969482539996534
452,59,164,0,1,0,38261,0.9809220985691574,-0.17248464400034605,0.6696296296296296,0.6811797124575045,44b6_c96cfa10,46236,0.9809220985691574,617,c7f0b1f4db98d1fc366244e5290ab4fbc0a4fa77531d058631a6d8ae3019298e,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,a4e7738a6c1e7e34021054bd963e6cb1451558d180dcc7e390e7c4f64cdf9d87,1.4244675999998435
71,6,4,0,0,0,22510,1.0,-0.6089637800746982,0.8765432098765432,0.9299215165250662,44b6_cf2536e8,57565,1.0,76,f435e6458738d4e140036e3c491dc4dc348426cbb4aaf7a794c6c16700771512,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,7b132683eb4a64414809c506a75058e2a1283e0e6fcba082d51f84b11484fb08,0.9989412830000219
133,13,55,0,1,0,41645,1.0,-0.047657161151638504,0.6616915422885572,0.6648449763349094,44b6_cf8fed6b,43729,1.0,191,c51f22a04314580402744c7bae78758d2b3decbc80d8c06bce7093a827501bd7,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,071b56596407f896f2f945130d5b5031270588a152cf6ac4c66752f2a2b3f186,1.521061056999315
1084,54,244,0,2,0,36511,0.9940872135994088,-0.040572855078176324,0.784370477568741,0.7875528925401406,44b6_d29c9ab2,38055,0.9940872135994088,1345,83a16b8f953baf38feb49b2162c3263cd1c2dcfd2c0504b81d73a8b4dc389aed,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,ba54e483baa73ba026fd8bcb60663c78cda567a84c15e6e93e6568a74010fa95,1.360612869999386
273,5,8,0,0,2,15396,0.9893992932862191,-0.3604718783750104,0.9545454545454546,0.9889541338448874,44b6_d2f34f90,24074,0.9893992932862191,280,7424aa0de7f550fd0364fb4f4e553de2638f33be2a9efdd41b38e784f6cd1ada,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,f0c30da6320a29632b3c6de8417f8f3466b21f623749cbc5488a294a3e3cc4ac,1.0403357710001728
651,74,242,0,2,2,43396,0.9922737306843267,-0.03237602568676418,0.6732161323681489,0.6753957386475785,44b6_d5e7d891,44848,0.9922737306843267,899,eadd97ac10c748ff101f992ea9040ba96870676648702f931a567c3ae35f6ff8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,b23656804986faa4310d01145b289d1b17af0808a709e5219df014253254efc6,2.4751627440000448
68,2,2,1,0,0,5607,0.9861111111111112,0.08431637981048153,0.9444444444444444,0.9364812307956767,44b6_d754aa59,5171,0.9861111111111112,71,bbe8f7457e875d61ff1b99e9517c9b6b1e35c8c1c9ff80ddc6d16b03bbadd41f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,0562e61d18e74aada56db19ece7b95d665b627d1334df4aa99302455be98d9c3,0.34633611400022346
425,24,26,0,0,0,23584,0.9740820734341252,0.05952648366952693,0.8947368421052632,0.8894107883032529,44b6_d78e09d9,22259,0.9740820734341252,451,f7beabcc0ca96017bbb0aaba166e50b8cdcc1fb0ccbffae68ca15bdcf217dfa8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,92dd087b889f768df52bc622801fcbfee2944e0c8bd5f0fec8160f64a901c567,1.0232711600001494
153,8,9,0,0,0,15572,0.9757575757575757,0.036543965918924316,0.9,0.8967110430672968,44b6_db3c847b,15023,0.9757575757575757,161,297b168a79b77e1c303b31f18185d50071cb48dc42814802426d48e0388d4d2b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,9fdd47d9be028edbd201f10cb8cb12886621d1e533001c6548d5e5ea549fd06f,0.6328429780005536
113,83,534,0,5,0,38286,0.9893778452200304,-0.2842668062514021,0.1547945205479452,0.15919481494608337,44b6_ddf577ad,53492,0.9893778452200304,652,6a55bdd040029af8e6884093050de6af913541ffb3e091f5294029d3a97a8d99,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,0163b86e2c1c91ad4753d28f8eaf547de137b3dad6041fe0f983ebbc93475400,1.1688935250003851
121,6,3,1,2,0,15694,0.9920634920634921,0.12188147830438202,0.9307692307692308,0.9194248777885922,44b6_deabac95,13989,0.9920634920634921,125,3aff7ea2958757dd722a6a9416bfe672d852fdee4969bc631e625de5a6c3e88a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,150a32fc7b571a7a75a59291bd3556cd34863a209b83fb380d5deb81ec637dd3,0.8139656740004284
288,11,21,0,0,2,27352,0.9678456591639871,-0.633773397959457,0.9,0.9570396058163511,44b6_e28840c6,74686,0.9678456591639871,301,cc6914bba0f4796812ff70a7c01d352927f8fc15fb9cb1d213b491cce41f3d6e,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,ca4941f7292a031504dbf8d39464ccfdafed9be293f60b70f76cccb9db6e5a22,1.6942436389999784
48,2,2,0,0,0,13522,0.9803921568627451,0.0426401418767831,0.9230769230769231,0.9191409099806047,44b6_e29f0176,12969,0.9803921568627451,50,96850de60d9a8043f8694c623229a64afb7d84d97cb6b6c1c02914f91c43930b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,33ce041798e3afba35d1378b431fdddd59f93155183a0f0ea89c232ba24e8398,0.523692522001511
106,8,7,0,0,0,66901,0.9913793103448276,-0.08173657626001976,0.8760330578512396,0.8831934521351753,44b6_e31261b4,72856,0.9913793103448276,115,607c019d5eafdc50e913111627ef719f3f40f39a24ae542c457f47cf27eaa217,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,ea4a690b61ef8e2774db8b36f1dc91fd533a5889731038d82a08b3c135e27e6b,2.4826900329990167
237,21,29,0,1,0,19836,0.9407407407407408,-0.3074264166753954,0.8257839721254355,0.8511707528752853,44b6_e35b117d,28641,0.9407407407407408,254,6a59a0c4cccb7f025226cc9c5bedc18ffd9e62bc23b030e5a1d652e4043216c4,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,db200a69bc393d51f6cb9a57963b6e333d89e38c27223f1ee3638ac65b1751ca,0.8988788049991854
154,18,32,0,0,0,17505,0.9119170984455959,-0.13827901939549078,0.7549019607843137,0.7653406710720125,44b6_e57ff5c6,20314,0.9119170984455959,176,00a52966ef969a6f8e0be3d0fe2d7299f3c5aba61c5b0dde771f346166adbc03,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,02886139106136aca896dfe4dbea7d2909b9011db6017ef8ab355346ca140000,0.7947221439990244
286,30,93,0,1,1,37271,0.9948717948717949,-0.22487729806172532,0.6992665036674817,0.7149914198644629,44b6_eb2880fc,48084,0.9948717948717949,388,4f07d2baeac0d530069a441b4fa8f80664351363915876aba76a25eeef3a5fb8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,b3984772ce9057adde6b8ee4df16872a4b2cfee09fceaeb1a58752d6407431db,1.6613322339999286
54,7,7,0,0,0,21689,1.0,0.16257504288164665,0.7941176470588235,0.7812072760064575,44b6_f28707c6,18656,1.0,63,656bc1cee1b5ee39448fd7cb40767f79ec07e295f5294d47e7a80ad923767795,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,44b6,94671461ff546f460f6e5e25023cbcf113179b7592126a3c5e7340d4181439ca,0.8222702410002967
831,15,14,0,0,0,6100,0.9941927990708479,-0.04118201823325998,0.9662790697674418,0.9702584019943997,6bba_05b6850b,6362,0.9941927990708479,856,4a064171c76eb8d124134096297d19d655ca850633d186bdc66822bdd796a3f9,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,570a1ab676ab4278e8487e3022bc2926d628769d2d9a9e255b03c58421984bdf,0.38742148600067594
886,477,297,0,1,3,69764,0.9804719283970708,-0.0005157593123209169,0.5337349397590362,0.5337624676355853,6bba_05db0fb1,69800,0.9804719283970708,1205,e5432cfb21685bb01741b104958544ef3f7c689e1847f274e41bab87c888353c,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,88a508ee21498259a5c170880d61e383dc5b5b1165e1c86790331ba0372a8d32,4.963509510000222
