dataset,variant,parent_observations,after_gate,daughter_options,pair_options,after_margin,proposed,selected,removed_edges,protected_or_nonpositive,solver_optimal,solver_gap,rebuilt_associations
6bba_062c8d37,C6,5843,613,3678.0,9195.0,2,2,1,2.0,1.0,True,0.0,
6bba_062c8d37,C0,5843,0,,,0,0,0,,,,,
6bba_062c8d37,decoder_only,5843,0,,,0,0,0,,,,,
6bba_062c8d37,original_objective_C4,5843,0,,,0,0,0,,,,,
6bba_062c8d37,D_real,5843,11,66.0,165.0,0,0,0,,,,,True
6bba_062c8d37,D_synthetic,5843,6,36.0,90.0,0,0,0,,,,,True
6bba_062c8d37,D_synthetic_C4,5843,644,3864.0,9660.0,6,6,6,10.0,0.0,True,0.0,True
6bba_07477033,C1short,4567,996,5976.0,14940.0,0,0,0,,,,,
6bba_07477033,C1,4567,3,18.0,45.0,0,0,0,,,,,
6bba_07477033,C1_relinked,4567,3,18.0,45.0,0,0,0,,,,,True
6bba_07477033,C2,4567,85,510.0,1275.0,0,0,0,,,,,
6bba_07477033,C3,4567,12,72.0,180.0,0,0,0,,,,,
6bba_07477033,C4,4567,214,1284.0,3210.0,0,0,0,,,,,
6bba_07477033,C4_relinked,4567,214,1284.0,3210.0,0,0,0,,,,,True
6bba_07477033,C4_m2,4567,214,1284.0,3210.0,2,2,1,2.0,1.0,True,0.0,
6bba_07477033,C4_m6,4567,214,1284.0,3210.0,0,0,0,,,,,
6bba_07477033,C4_Gonly,4567,214,1284.0,3210.0,8,8,7,10.0,1.0,True,0.0,
6bba_07477033,C5,4567,155,930.0,2325.0,0,0,0,,,,,
6bba_07477033,C6,4567,214,1284.0,3210.0,0,0,0,,,,,
6bba_07477033,C0,4567,0,,,0,0,0,,,,,
6bba_07477033,decoder_only,4567,0,,,0,0,0,,,,,
6bba_07477033,original_objective_C4,4567,0,,,0,0,0,,,,,
6bba_07477033,D_real,4567,4,24.0,60.0,0,0,0,,,,,True
6bba_07477033,D_synthetic,4567,4,24.0,60.0,0,0,0,,,,,True
6bba_07477033,D_synthetic_C4,4567,252,1512.0,3780.0,1,1,1,1.0,0.0,True,0.0,True
6bba_07e24132,C1short,28860,8876,53256.0,133140.0,0,0,0,,,,,
6bba_07e24132,C1,28860,34,204.0,510.0,0,0,0,,,,,
6bba_07e24132,C1_relinked,28860,34,204.0,510.0,0,0,0,,,,,True
6bba_07e24132,C2,28860,475,2850.0,7125.0,0,0,0,,,,,
6bba_07e24132,C3,28860,94,564.0,1410.0,0,0,0,,,,,
6bba_07e24132,C4,28860,760,4560.0,11400.0,0,0,0,,,,,
6bba_07e24132,C4_relinked,28860,760,4560.0,11400.0,0,0,0,,,,,True
6bba_07e24132,C4_m2,28860,760,4560.0,11400.0,0,0,0,,,,,
6bba_07e24132,C4_m6,28860,760,4560.0,11400.0,0,0,0,,,,,
6bba_07e24132,C4_Gonly,28860,760,4560.0,11400.0,18,18,17,29.0,1.0,True,0.0,
6bba_07e24132,C5,28860,646,3876.0,9690.0,0,0,0,,,,,
6bba_07e24132,C6,28860,760,4560.0,11400.0,0,0,0,,,,,
6bba_07e24132,C0,28860,0,,,0,0,0,,,,,
6bba_07e24132,decoder_only,28860,0,,,0,0,0,,,,,
6bba_07e24132,original_objective_C4,28860,0,,,0,0,0,,,,,
6bba_07e24132,D_real,28860,31,186.0,465.0,0,0,0,,,,,True
6bba_07e24132,D_synthetic,28860,37,222.0,555.0,0,0,0,,,,,True
6bba_07e24132,D_synthetic_C4,28860,920,5520.0,13800.0,0,0,0,,,,,True
6bba_085bf656,C1short,8226,2298,13788.0,34470.0,0,0,0,,,,,
6bba_085bf656,C1,8226,27,162.0,405.0,0,0,0,,,,,
6bba_085bf656,C1_relinked,8226,27,162.0,405.0,0,0,0,,,,,True
6bba_085bf656,C2,8226,65,390.0,975.0,2,2,2,4.0,0.0,True,0.0,
6bba_085bf656,C3,8226,7,42.0,105.0,0,0,0,,,,,
6bba_085bf656,C4,8226,201,1206.0,3015.0,2,2,2,4.0,0.0,True,0.0,
6bba_085bf656,C4_relinked,8226,201,1206.0,3015.0,2,2,2,4.0,0.0,True,0.0,True
6bba_085bf656,C4_m2,8226,201,1206.0,3015.0,2,2,2,4.0,0.0,True,0.0,
6bba_085bf656,C4_m6,8226,201,1206.0,3015.0,1,1,1,2.0,0.0,True,0.0,
6bba_085bf656,C4_Gonly,8226,201,1206.0,3015.0,7,7,5,9.0,2.0,True,0.0,
6bba_085bf656,C5,8226,155,930.0,2325.0,2,2,2,4.0,0.0,True,0.0,
6bba_085bf656,C6,8226,201,1206.0,3015.0,2,2,2,4.0,0.0,True,0.0,
6bba_085bf656,C0,8226,0,,,0,0,0,,,,,
6bba_085bf656,decoder_only,8226,0,,,0,0,0,,,,,
6bba_085bf656,original_objective_C4,8226,0,,,0,0,0,,,,,
6bba_085bf656,D_real,8226,20,120.0,300.0,0,0,0,,,,,True
6bba_085bf656,D_synthetic,8226,19,114.0,285.0,0,0,0,,,,,True
6bba_085bf656,D_synthetic_C4,8226,241,1446.0,3615.0,2,2,2,4.0,0.0,True,0.0,True
6bba_09961292,C1short,29420,11222,67332.0,168330.0,0,0,0,,,,,
6bba_09961292,C1,29420,85,510.0,1275.0,0,0,0,,,,,
6bba_09961292,C1_relinked,29420,85,510.0,1275.0,0,0,0,,,,,True
6bba_09961292,C2,29420,423,2538.0,6345.0,3,3,0,,3.0,,,
6bba_09961292,C3,29420,240,1440.0,3600.0,0,0,0,,,,,
6bba_09961292,C4,29420,1229,7374.0,18435.0,3,3,1,2.0,2.0,True,0.0,
6bba_09961292,C4_relinked,29420,1229,7374.0,18435.0,3,3,3,4.0,0.0,True,0.0,True
6bba_09961292,C4_m2,29420,1229,7374.0,18435.0,7,7,2,3.0,5.0,True,0.0,
6bba_09961292,C4_m6,29420,1229,7374.0,18435.0,2,2,0,,2.0,,,
6bba_09961292,C4_Gonly,29420,1229,7374.0,18435.0,10,10,7,13.0,3.0,True,0.0,
6bba_09961292,C5,29420,2065,12390.0,30975.0,2,2,0,,2.0,,,
6bba_09961292,C6,29420,1229,7374.0,18435.0,5,5,2,1.0,3.0,True,0.0,
6bba_09961292,C0,29420,0,,,0,0,0,,,,,
6bba_09961292,decoder_only,29420,0,,,0,0,0,,,,,
6bba_09961292,original_objective_C4,29420,0,,,0,0,0,,,,,
6bba_09961292,D_real,29420,88,528.0,1320.0,0,0,0,,,,,True
6bba_09961292,D_synthetic,29420,77,462.0,1155.0,0,0,0,,,,,True
6bba_09961292,D_synthetic_C4,29420,1317,7902.0,19755.0,3,3,3,4.0,0.0,True,0.0,True
6bba_0c7fa718,C1short,12445,1906,11436.0,28590.0,0,0,0,,,,,
6bba_0c7fa718,C1,12445,48,288.0,720.0,0,0,0,,,,,
6bba_0c7fa718,C1_relinked,12445,48,288.0,720.0,0,0,0,,,,,True
6bba_0c7fa718,C2,12445,1745,10470.0,26175.0,3,3,2,5.0,1.0,True,0.0,
6bba_0c7fa718,C3,12445,68,408.0,1020.0,0,0,0,,,,,
6bba_0c7fa718,C4,12445,5701,34206.0,85515.0,4,4,3,7.0,1.0,True,0.0,
6bba_0c7fa718,C4_relinked,12445,5701,34206.0,85515.0,4,4,4,8.0,0.0,True,0.0,True
6bba_0c7fa718,C4_m2,12445,5701,34206.0,85515.0,23,23,21,41.0,2.0,True,0.0,
6bba_0c7fa718,C4_m6,12445,5701,34206.0,85515.0,0,0,0,,,,,
6bba_0c7fa718,C4_Gonly,12445,5701,34206.0,85515.0,120,120,74,139.0,5.0,True,0.0,
6bba_0c7fa718,C5,12445,4346,26076.0,65190.0,4,4,3,6.0,1.0,True,0.0,
6bba_0c7fa718,C6,12445,5701,34206.0,85515.0,13,13,12,24.0,1.0,True,0.0,
6bba_0c7fa718,C0,12445,0,,,0,0,0,,,,,
6bba_0c7fa718,decoder_only,12445,0,,,0,0,0,,,,,
6bba_0c7fa718,original_objective_C4,12445,0,,,0,0,0,,,,,
6bba_0c7fa718,D_real,12445,60,360.0,900.0,0,0,0,,,,,True
6bba_0c7fa718,D_synthetic,12445,49,294.0,735.0,0,0,0,,,,,True
6bba_0c7fa718,D_synthetic_C4,12445,5867,35202.0,88005.0,6,6,6,10.0,0.0,True,0.0,True
6bba_0e7c0d07,C1short,22155,9425,56550.0,141375.0,0,0,0,,,,,
6bba_0e7c0d07,C1,22155,53,318.0,795.0,0,0,0,,,,,
6bba_0e7c0d07,C1_relinked,22155,53,318.0,795.0,0,0,0,,,,,True
6bba_0e7c0d07,C2,22155,1572,9432.0,23580.0,1,1,1,2.0,0.0,True,0.0,
6bba_0e7c0d07,C3,22155,49,294.0,735.0,0,0,0,,,,,
6bba_0e7c0d07,C4,22155,7589,45534.0,113835.0,1,1,1,2.0,0.0,True,0.0,
6bba_0e7c0d07,C4_relinked,22155,7589,45534.0,113835.0,1,1,1,2.0,0.0,True,0.0,True
6bba_0e7c0d07,C4_m2,22155,7589,45534.0,113835.0,5,5,4,7.0,1.0,True,0.0,
6bba_0e7c0d07,C4_m6,22155,7589,45534.0,113835.0,1,1,1,2.0,0.0,True,0.0,
6bba_0e7c0d07,C4_Gonly,22155,7589,45534.0,113835.0,115,115,91,167.0,9.0,True,0.0,
6bba_0e7c0d07,C5,22155,6083,36498.0,91245.0,2,2,2,4.0,0.0,True,0.0,
6bba_0e7c0d07,C6,22155,7589,45534.0,113835.0,7,7,7,13.0,0.0,True,0.0,
6bba_0e7c0d07,C0,22155,0,,,0,0,0,,,,,
6bba_0e7c0d07,decoder_only,22155,0,,,0,0,0,,,,,
6bba_0e7c0d07,original_objective_C4,22155,0,,,0,0,0,,,,,
6bba_0e7c0d07,D_real,22155,52,312.0,780.0,0,0,0,,,,,True
6bba_0e7c0d07,D_synthetic,22155,63,378.0,945.0,0,0,0,,,,,True
6bba_0e7c0d07,D_synthetic_C4,22155,8055,48330.0,120825.0,1,1,1,2.0,0.0,True,0.0,True
6bba_12665c0e,C1short,8053,1554,9324.0,23310.0,0,0,0,,,,,
6bba_12665c0e,C1,8053,8,48.0,120.0,0,0,0,,,,,
6bba_12665c0e,C1_relinked,8053,8,48.0,120.0,0,0,0,,,,,True
6bba_12665c0e,C2,8053,211,1266.0,3165.0,2,2,1,2.0,1.0,True,0.0,
6bba_12665c0e,C3,8053,20,120.0,300.0,0,0,0,,,,,
6bba_12665c0e,C4,8053,367,2202.0,5505.0,2,2,1,2.0,1.0,True,0.0,
6bba_12665c0e,C4_relinked,8053,367,2202.0,5505.0,2,2,2,3.0,0.0,True,0.0,True
6bba_12665c0e,C4_m2,8053,367,2202.0,5505.0,6,6,3,6.0,1.0,True,0.0,
6bba_12665c0e,C4_m6,8053,367,2202.0,5505.0,1,1,0,,1.0,,,
6bba_12665c0e,C4_Gonly,8053,367,2202.0,5505.0,8,8,7,13.0,0.0,True,0.0,
6bba_12665c0e,C5,8053,386,2316.0,5790.0,2,2,1,2.0,1.0,True,0.0,
6bba_12665c0e,C6,8053,367,2202.0,5505.0,3,3,2,4.0,1.0,True,0.0,
6bba_12665c0e,C0,8053,0,,,0,0,0,,,,,
6bba_12665c0e,decoder_only,8053,0,,,0,0,0,,,,,
6bba_12665c0e,original_objective_C4,8053,0,,,0,0,0,,,,,
6bba_12665c0e,D_real,8053,7,42.0,105.0,0,0,0,,,,,True
6bba_12665c0e,D_synthetic,8053,9,54.0,135.0,0,0,0,,,,,True
6bba_12665c0e,D_synthetic_C4,8053,396,2376.0,5940.0,2,2,2,3.0,0.0,True,0.0,True
6bba_13f19531,C1short,5646,3208,19248.0,48120.0,0,0,0,,,,,
6bba_13f19531,C1,5646,28,168.0,420.0,0,0,0,,,,,
6bba_13f19531,C1_relinked,5646,28,168.0,420.0,0,0,0,,,,,True
6bba_13f19531,C2,5646,129,774.0,1935.0,2,2,0,,2.0,,,
6bba_13f19531,C3,5646,4,24.0,60.0,0,0,0,,,,,
6bba_13f19531,C4,5646,229,1374.0,3435.0,1,1,0,,1.0,,,
6bba_13f19531,C4_relinked,5646,229,1374.0,3435.0,1,1,1,1.0,0.0,True,0.0,True
6bba_13f19531,C4_m2,5646,229,1374.0,3435.0,5,5,2,3.0,3.0,True,0.0,
6bba_13f19531,C4_m6,5646,229,1374.0,3435.0,0,0,0,,,,,
6bba_13f19531,C4_Gonly,5646,229,1374.0,3435.0,7,7,5,8.0,2.0,True,0.0,
6bba_13f19531,C5,5646,162,972.0,2430.0,1,1,0,,1.0,,,
6bba_13f19531,C6,5646,229,1374.0,3435.0,2,2,0,,2.0,,,
6bba_13f19531,C0,5646,0,,,0,0,0,,,,,
6bba_13f19531,decoder_only,5646,0,,,0,0,0,,,,,
6bba_13f19531,original_objective_C4,5646,0,,,0,0,0,,,,,
6bba_13f19531,D_real,5646,33,198.0,495.0,0,0,0,,,,,True
6bba_13f19531,D_synthetic,5646,30,180.0,450.0,0,0,0,,,,,True
6bba_13f19531,D_synthetic_C4,5646,240,1440.0,3600.0,0,0,0,,,,,True
6bba_15403b9a,C1short,6268,1269,7614.0,19035.0,0,0,0,,,,,
6bba_15403b9a,C1,6268,5,30.0,75.0,0,0,0,,,,,
6bba_15403b9a,C1_relinked,6268,5,30.0,75.0,0,0,0,,,,,True
6bba_15403b9a,C2,6268,161,966.0,2415.0,2,2,0,,2.0,,,
6bba_15403b9a,C3,6268,18,108.0,270.0,0,0,0,,,,,
6bba_15403b9a,C4,6268,364,2184.0,5460.0,2,2,0,,2.0,,,
6bba_15403b9a,C4_relinked,6268,364,2184.0,5460.0,2,2,2,2.0,0.0,True,0.0,True
6bba_15403b9a,C4_m2,6268,364,2184.0,5460.0,5,5,3,5.0,2.0,True,0.0,
6bba_15403b9a,C4_m6,6268,364,2184.0,5460.0,0,0,0,,,,,
6bba_15403b9a,C4_Gonly,6268,364,2184.0,5460.0,9,9,5,10.0,2.0,True,0.0,
6bba_15403b9a,C5,6268,496,2976.0,7440.0,1,1,0,,1.0,,,
6bba_15403b9a,C6,6268,364,2184.0,5460.0,2,2,0,,2.0,,,
6bba_15403b9a,C0,6268,0,,,0,0,0,,,,,
6bba_15403b9a,decoder_only,6268,0,,,0,0,0,,,,,
6bba_15403b9a,original_objective_C4,6268,0,,,0,0,0,,,,,
6bba_15403b9a,D_real,6268,3,18.0,45.0,0,0,0,,,,,True
6bba_15403b9a,D_synthetic,6268,3,18.0,45.0,0,0,0,,,,,True
6bba_15403b9a,D_synthetic_C4,6268,396,2376.0,5940.0,3,3,3,4.0,0.0,True,0.0,True
6bba_1d0d8384,C1short,17190,8560,51360.0,128400.0,0,0,0,,,,,
6bba_1d0d8384,C1,17190,28,168.0,420.0,0,0,0,,,,,
6bba_1d0d8384,C1_relinked,17190,28,168.0,420.0,0,0,0,,,,,True
6bba_1d0d8384,C2,17190,451,2706.0,6765.0,7,7,5,6.0,2.0,True,0.0,
6bba_1d0d8384,C3,17190,72,432.0,1080.0,0,0,0,,,,,
6bba_1d0d8384,C4,17190,1218,7308.0,18270.0,3,3,1,1.0,2.0,True,0.0,
6bba_1d0d8384,C4_relinked,17190,1218,7308.0,18270.0,3,3,3,4.0,0.0,True,0.0,True
6bba_1d0d8384,C4_m2,17190,1218,7308.0,18270.0,8,8,6,8.0,2.0,True,0.0,
6bba_1d0d8384,C4_m6,17190,1218,7308.0,18270.0,0,0,0,,,,,
6bba_1d0d8384,C4_Gonly,17190,1218,7308.0,18270.0,38,38,33,57.0,4.0,True,0.0,
6bba_1d0d8384,C5,17190,1175,7050.0,17625.0,4,4,2,2.0,2.0,True,0.0,
6bba_1d0d8384,C6,17190,1218,7308.0,18270.0,2,2,0,,2.0,,,
6bba_1d0d8384,C0,17190,0,,,0,0,0,,,,,
6bba_1d0d8384,decoder_only,17190,0,,,0,0,0,,,,,
6bba_1d0d8384,original_objective_C4,17190,0,,,0,0,0,,,,,
6bba_1d0d8384,D_real,17190,37,222.0,555.0,0,0,0,,,,,True
6bba_1d0d8384,D_synthetic,17190,39,234.0,585.0,0,0,0,,,,,True
6bba_1d0d8384,D_synthetic_C4,17190,1446,8676.0,21690.0,4,4,4,6.0,0.0,True,0.0,True
6bba_1ebfb80d,C1short,11379,5516,33096.0,82740.0,0,0,0,,,,,
6bba_1ebfb80d,C1,11379,67,402.0,1005.0,0,0,0,,,,,
6bba_1ebfb80d,C1_relinked,11379,67,402.0,1005.0,0,0,0,,,,,True
6bba_1ebfb80d,C2,11379,628,3768.0,9420.0,1,1,1,2.0,0.0,True,0.0,
6bba_1ebfb80d,C3,11379,117,702.0,1755.0,0,0,0,,,,,
6bba_1ebfb80d,C4,11379,1442,8652.0,21630.0,1,1,1,2.0,0.0,True,0.0,
6bba_1ebfb80d,C4_relinked,11379,1442,8652.0,21630.0,1,1,1,2.0,0.0,True,0.0,True
6bba_1ebfb80d,C4_m2,11379,1442,8652.0,21630.0,3,3,2,4.0,0.0,True,0.0,
6bba_1ebfb80d,C4_m6,11379,1442,8652.0,21630.0,0,0,0,,,,,
6bba_1ebfb80d,C4_Gonly,11379,1442,8652.0,21630.0,23,23,18,29.0,3.0,True,0.0,
6bba_1ebfb80d,C5,11379,1151,6906.0,17265.0,1,1,1,2.0,0.0,True,0.0,
6bba_1ebfb80d,C6,11379,1442,8652.0,21630.0,2,2,2,4.0,0.0,True,0.0,
6bba_1ebfb80d,C0,11379,0,,,0,0,0,,,,,
6bba_1ebfb80d,decoder_only,11379,0,,,0,0,0,,,,,
6bba_1ebfb80d,original_objective_C4,11379,0,,,0,0,0,,,,,
6bba_1ebfb80d,D_real,11379,70,420.0,1050.0,0,0,0,,,,,True
6bba_1ebfb80d,D_synthetic,11379,63,378.0,945.0,0,0,0,,,,,True
6bba_1ebfb80d,D_synthetic_C4,11379,1617,9702.0,24255.0,2,2,2,3.0,0.0,True,0.0,True
6bba_1f58c2f6,C1short,31786,8509,51054.0,127635.0,0,0,0,,,,,
6bba_1f58c2f6,C1,31786,55,330.0,825.0,0,0,0,,,,,
6bba_1f58c2f6,C1_relinked,31786,55,330.0,825.0,0,0,0,,,,,True
6bba_1f58c2f6,C2,31786,607,3642.0,9105.0,0,0,0,,,,,
6bba_1f58c2f6,C3,31786,84,504.0,1260.0,0,0,0,,,,,
6bba_1f58c2f6,C4,31786,980,5880.0,14700.0,0,0,0,,,,,
6bba_1f58c2f6,C4_relinked,31786,980,5880.0,14700.0,0,0,0,,,,,True
6bba_1f58c2f6,C4_m2,31786,980,5880.0,14700.0,0,0,0,,,,,
6bba_1f58c2f6,C4_m6,31786,980,5880.0,14700.0,0,0,0,,,,,
6bba_1f58c2f6,C4_Gonly,31786,980,5880.0,14700.0,16,16,15,24.0,1.0,True,0.0,
6bba_1f58c2f6,C5,31786,1398,8388.0,20970.0,0,0,0,,,,,
6bba_1f58c2f6,C6,31786,980,5880.0,14700.0,0,0,0,,,,,
6bba_1f58c2f6,C0,31786,0,,,0,0,0,,,,,
6bba_1f58c2f6,decoder_only,31786,0,,,0,0,0,,,,,
6bba_1f58c2f6,original_objective_C4,31786,0,,,0,0,0,,,,,
6bba_1f58c2f6,D_real,31786,49,294.0,735.0,0,0,0,,,,,True
6bba_1f58c2f6,D_synthetic,31786,56,336.0,840.0,0,0,0,,,,,True
6bba_1f58c2f6,D_synthetic_C4,31786,1133,6798.0,16995.0,0,0,0,,,,,True
6bba_207c6aaf,C1short,17297,3017,18102.0,45255.0,0,0,0,,,,,
6bba_207c6aaf,C1,17297,39,234.0,585.0,0,0,0,,,,,
6bba_207c6aaf,C1_relinked,17297,39,234.0,585.0,0,0,0,,,,,True
6bba_207c6aaf,C2,17297,882,5292.0,13230.0,0,0,0,,,,,
6bba_207c6aaf,C3,17297,61,366.0,915.0,0,0,0,,,,,
6bba_207c6aaf,C4,17297,1735,10410.0,26025.0,0,0,0,,,,,
6bba_207c6aaf,C4_relinked,17297,1735,10410.0,26025.0,0,0,0,,,,,True
6bba_207c6aaf,C4_m2,17297,1735,10410.0,26025.0,1,1,1,2.0,0.0,True,0.0,
6bba_207c6aaf,C4_m6,17297,1735,10410.0,26025.0,0,0,0,,,,,
6bba_207c6aaf,C4_Gonly,17297,1735,10410.0,26025.0,20,20,18,29.0,1.0,True,0.0,
6bba_207c6aaf,C5,17297,1643,9858.0,24645.0,0,0,0,,,,,
6bba_207c6aaf,C6,17297,1735,10410.0,26025.0,0,0,0,,,,,
6bba_207c6aaf,C0,17297,0,,,0,0,0,,,,,
6bba_207c6aaf,decoder_only,17297,0,,,0,0,0,,,,,
6bba_207c6aaf,original_objective_C4,17297,0,,,0,0,0,,,,,
6bba_207c6aaf,D_real,17297,31,186.0,465.0,0,0,0,,,,,True
6bba_207c6aaf,D_synthetic,17297,34,204.0,510.0,0,0,0,,,,,True
6bba_207c6aaf,D_synthetic_C4,17297,1922,11532.0,28830.0,0,0,0,,,,,True
6bba_20852818,C1short,9865,1931,11586.0,28965.0,0,0,0,,,,,
6bba_20852818,C1,9865,5,30.0,75.0,0,0,0,,,,,
6bba_20852818,C1_relinked,9865,5,30.0,75.0,0,0,0,,,,,True
6bba_20852818,C2,9865,187,1122.0,2805.0,2,2,2,3.0,0.0,True,0.0,
6bba_20852818,C3,9865,23,138.0,345.0,0,0,0,,,,,
6bba_20852818,C4,9865,320,1920.0,4800.0,4,4,3,6.0,1.0,True,0.0,
6bba_20852818,C4_relinked,9865,320,1920.0,4800.0,4,4,4,7.0,0.0,True,0.0,True
6bba_20852818,C4_m2,9865,320,1920.0,4800.0,12,12,10,17.0,1.0,True,0.0,
6bba_20852818,C4_m6,9865,320,1920.0,4800.0,1,1,1,2.0,0.0,True,0.0,
6bba_20852818,C4_Gonly,9865,320,1920.0,4800.0,7,7,6,11.0,1.0,True,0.0,
6bba_20852818,C5,9865,397,2382.0,5955.0,3,3,2,4.0,1.0,True,0.0,
6bba_20852818,C6,9865,320,1920.0,4800.0,5,5,4,8.0,1.0,True,0.0,
6bba_20852818,C0,9865,0,,,0,0,0,,,,,
6bba_20852818,decoder_only,9865,0,,,0,0,0,,,,,
6bba_20852818,original_objective_C4,9865,0,,,0,0,0,,,,,
6bba_20852818,D_real,9865,6,36.0,90.0,0,0,0,,,,,True
6bba_20852818,D_synthetic,9865,9,54.0,135.0,0,0,0,,,,,True
6bba_20852818,D_synthetic_C4,9865,397,2382.0,5955.0,7,7,7,13.0,0.0,True,0.0,True
6bba_2312ac41,C1short,12289,6023,36138.0,90345.0,0,0,0,,,,,
6bba_2312ac41,C1,12289,16,96.0,240.0,0,0,0,,,,,
6bba_2312ac41,C1_relinked,12289,16,96.0,240.0,0,0,0,,,,,True
6bba_2312ac41,C2,12289,286,1716.0,4290.0,0,0,0,,,,,
6bba_2312ac41,C3,12289,54,324.0,810.0,0,0,0,,,,,
6bba_2312ac41,C4,12289,546,3276.0,8190.0,0,0,0,,,,,
6bba_2312ac41,C4_relinked,12289,546,3276.0,8190.0,0,0,0,,,,,True
6bba_2312ac41,C4_m2,12289,546,3276.0,8190.0,1,1,1,2.0,0.0,True,0.0,
6bba_2312ac41,C4_m6,12289,546,3276.0,8190.0,0,0,0,,,,,
6bba_2312ac41,C4_Gonly,12289,546,3276.0,8190.0,4,4,4,6.0,0.0,True,0.0,
6bba_2312ac41,C5,12289,338,2028.0,5070.0,0,0,0,,,,,
6bba_2312ac41,C6,12289,546,3276.0,8190.0,0,0,0,,,,,
6bba_2312ac41,C0,12289,0,,,0,0,0,,,,,
6bba_2312ac41,decoder_only,12289,0,,,0,0,0,,,,,
6bba_2312ac41,original_objective_C4,12289,0,,,0,0,0,,,,,
6bba_2312ac41,D_real,12289,10,60.0,150.0,0,0,0,,,,,True
6bba_2312ac41,D_synthetic,12289,13,78.0,195.0,0,0,0,,,,,True
6bba_2312ac41,D_synthetic_C4,12289,630,3780.0,9450.0,0,0,0,,,,,True
6bba_23af9eeb,C1short,4130,564,3384.0,8460.0,0,0,0,,,,,
6bba_23af9eeb,C1,4130,0,0.0,0.0,0,0,0,,,,,
6bba_23af9eeb,C1_relinked,4130,0,0.0,0.0,0,0,0,,,,,True
6bba_23af9eeb,C2,4130,36,216.0,540.0,0,0,0,,,,,
6bba_23af9eeb,C3,4130,4,24.0,60.0,0,0,0,,,,,
6bba_23af9eeb,C4,4130,48,288.0,720.0,0,0,0,,,,,
6bba_23af9eeb,C4_relinked,4130,48,288.0,720.0,0,0,0,,,,,True
6bba_23af9eeb,C4_m2,4130,48,288.0,720.0,0,0,0,,,,,
6bba_23af9eeb,C4_m6,4130,48,288.0,720.0,0,0,0,,,,,
6bba_23af9eeb,C4_Gonly,4130,48,288.0,720.0,3,3,3,6.0,0.0,True,0.0,
6bba_23af9eeb,C5,4130,58,348.0,870.0,1,1,1,2.0,0.0,True,0.0,
6bba_23af9eeb,C6,4130,48,288.0,720.0,0,0,0,,,,,
6bba_23af9eeb,C0,4130,0,,,0,0,0,,,,,
6bba_23af9eeb,decoder_only,4130,0,,,0,0,0,,,,,
6bba_23af9eeb,original_objective_C4,4130,0,,,0,0,0,,,,,
6bba_23af9eeb,D_real,4130,0,0.0,0.0,0,0,0,,,,,True
6bba_23af9eeb,D_synthetic,4130,0,0.0,0.0,0,0,0,,,,,True
6bba_23af9eeb,D_synthetic_C4,4130,46,276.0,690.0,0,0,0,,,,,True
6bba_2540cd90,C1short,3451,397,2382.0,5955.0,0,0,0,,,,,
6bba_2540cd90,C1,3451,4,24.0,60.0,0,0,0,,,,,
6bba_2540cd90,C1_relinked,3451,4,24.0,60.0,0,0,0,,,,,True
6bba_2540cd90,C2,3451,7,42.0,105.0,0,0,0,,,,,
6bba_2540cd90,C3,3451,40,240.0,600.0,0,0,0,,,,,
6bba_2540cd90,C4,3451,135,810.0,2025.0,0,0,0,,,,,
6bba_2540cd90,C4_relinked,3451,135,810.0,2025.0,0,0,0,,,,,True
6bba_2540cd90,C4_m2,3451,135,810.0,2025.0,0,0,0,,,,,
6bba_2540cd90,C4_m6,3451,135,810.0,2025.0,0,0,0,,,,,
6bba_2540cd90,C4_Gonly,3451,135,810.0,2025.0,1,1,1,1.0,0.0,True,0.0,
6bba_2540cd90,C5,3451,135,810.0,2025.0,0,0,0,,,,,
6bba_2540cd90,C6,3451,135,810.0,2025.0,0,0,0,,,,,
6bba_2540cd90,C0,3451,0,,,0,0,0,,,,,
6bba_2540cd90,decoder_only,3451,0,,,0,0,0,,,,,
6bba_2540cd90,original_objective_C4,3451,0,,,0,0,0,,,,,
6bba_2540cd90,D_real,3451,5,30.0,75.0,0,0,0,,,,,True
6bba_2540cd90,D_synthetic,3451,4,24.0,60.0,0,0,0,,,,,True
6bba_2540cd90,D_synthetic_C4,3451,145,870.0,2175.0,0,0,0,,,,,True
6bba_2646afc7,C1short,5199,1073,6438.0,16095.0,0,0,0,,,,,
6bba_2646afc7,C1,5199,3,18.0,45.0,0,0,0,,,,,
6bba_2646afc7,C1_relinked,5199,3,18.0,45.0,0,0,0,,,,,True
6bba_2646afc7,C2,5199,47,282.0,705.0,1,1,1,2.0,0.0,True,0.0,
6bba_2646afc7,C3,5199,8,48.0,120.0,0,0,0,,,,,
6bba_2646afc7,C4,5199,68,408.0,1020.0,1,1,1,2.0,0.0,True,0.0,
6bba_2646afc7,C4_relinked,5199,68,408.0,1020.0,1,1,1,2.0,0.0,True,0.0,True
6bba_2646afc7,C4_m2,5199,68,408.0,1020.0,1,1,1,2.0,0.0,True,0.0,
6bba_2646afc7,C4_m6,5199,68,408.0,1020.0,0,0,0,,,,,
6bba_2646afc7,C4_Gonly,5199,68,408.0,1020.0,3,3,3,6.0,0.0,True,0.0,
6bba_2646afc7,C5,5199,78,468.0,1170.0,0,0,0,,,,,
6bba_2646afc7,C6,5199,68,408.0,1020.0,0,0,0,,,,,
6bba_2646afc7,C0,5199,0,,,0,0,0,,,,,
